exp,Kp,u,t,i
0,1.0,5.0,0.8472433090209961,0.09
0,1.0,5.0,0.8511526584625244,0.07
0,1.0,5.0,0.855438232421875,0.17
0,1.0,5.0,0.8594796657562256,0.08
0,1.0,5.0,0.8633792400360107,0.0
0,1.0,5.0,0.8677277565002441,0.01
0,1.0,5.0,0.8726577758789062,-0.03
0,1.0,5.0,0.8772518634796143,0.16
0,1.0,5.0,0.881580114364624,0.31
0,1.0,5.0,0.8851244449615479,0.09
0,1.0,5.0,0.8890857696533203,0.11
0,1.0,5.0,0.8931272029876709,-0.07
0,1.0,5.0,0.8970565795898438,0.03
0,1.0,5.0,0.9009783267974854,0.05
0,1.0,5.0,0.9050464630126953,0.05
0,1.0,5.0,0.9093716144561768,0.1
0,1.0,5.0,0.9133243560791016,0.06
0,1.0,5.0,0.9177539348602295,0.06
0,1.0,5.0,0.922661542892456,0.04
0,1.0,5.0,0.9274141788482666,0.17
0,1.0,5.0,0.9315948486328125,0.04
0,1.0,5.0,0.9348697662353516,0.1
0,1.0,5.0,0.9388091564178467,0.07
0,1.0,5.0,0.9428181648254395,0.01
0,1.0,5.0,0.9468934535980225,0.11
0,1.0,5.0,0.9509735107421875,0.12
0,1.0,5.0,0.954979658126831,0.19
0,1.0,5.0,0.9590027332305908,0.13
0,1.0,5.0,0.9629993438720703,0.21
0,1.0,5.0,0.9669332504272461,0.17
0,1.0,5.0,0.9707901477813721,0.12
0,1.0,5.0,0.9749240875244141,-0.09
0,1.0,5.0,0.9789812564849854,-0.03
0,1.0,5.0,0.9831938743591309,0.15
0,1.0,5.0,0.9874351024627686,0.06
0,1.0,5.0,0.991455078125,0.01
0,1.0,5.0,0.9950385093688965,0.07
0,1.0,5.0,0.998769998550415,0.02
0,1.0,5.0,1.0029220581054688,0.78
0,1.0,5.0,1.0114548206329346,0.73
0,1.0,5.0,1.0154750347137451,0.7000000000000001
0,1.0,5.0,1.019279956817627,0.89
0,1.0,5.0,1.023484706878662,1.03
0,1.0,5.0,1.027282476425171,1.02
0,1.0,5.0,1.0314650535583496,1.01
0,1.0,5.0,1.0354537963867188,1.0
0,1.0,5.0,1.0393943786621094,1.01
0,1.0,5.0,1.04341459274292,1.0
0,1.0,5.0,1.0470976829528809,1.01
0,1.0,5.0,1.0511548519134521,1.0
0,1.0,5.0,1.0553481578826904,0.99
0,1.0,5.0,1.059718370437622,1.01
0,1.0,5.0,1.0646188259124756,0.98
0,1.0,5.0,1.069089412689209,1.01
0,1.0,5.0,1.073056936264038,1.0
0,1.0,5.0,1.0768640041351318,1.01
0,1.0,5.0,1.0810980796813965,0.98
0,1.0,5.0,1.0854833126068115,1.01
0,1.0,5.0,1.089479684829712,1.06
0,1.0,5.0,1.092982530593872,0.99
0,1.0,5.0,1.0968732833862305,1.0
0,1.0,5.0,1.1008713245391846,0.99
0,1.0,5.0,1.104914665222168,1.01
0,1.0,5.0,1.1088051795959473,1.0
0,1.0,5.0,1.1135318279266357,0.98
0,1.0,5.0,1.11696457862854,1.01
0,1.0,5.0,1.121061086654663,1.0
0,1.0,5.0,1.1254799365997314,0.97
0,1.0,5.0,1.1290714740753174,1.01
0,1.0,5.0,1.1329677104949951,0.99
0,1.0,5.0,1.137145757675171,1.0
0,1.0,5.0,1.1414892673492432,1.02
0,1.0,5.0,1.1448993682861328,1.01
0,1.0,5.0,1.149477243423462,0.96
0,1.0,5.0,1.15346360206604,0.99
0,1.0,5.0,1.1574797630310059,1.0
0,1.0,5.0,1.161473274230957,0.98
0,1.0,5.0,1.1654455661773682,1.06
0,1.0,5.0,1.1691272258758545,0.98
0,1.0,5.0,1.173459529876709,1.0
0,1.0,5.0,1.1771659851074219,1.01
0,1.0,5.0,1.1814625263214111,1.01
0,1.0,5.0,1.1851005554199219,1.0
0,1.0,5.0,1.1894266605377197,1.0
0,1.0,5.0,1.1934561729431152,1.01
0,1.0,5.0,1.1967949867248535,1.0
0,1.0,5.0,1.2008392810821533,1.01
0,1.0,5.0,1.2048914432525635,1.01
0,1.0,5.0,1.2089533805847168,1.0
0,1.0,5.0,1.2131764888763428,1.0
0,1.0,5.0,1.2176461219787598,1.02
0,1.0,5.0,1.2225875854492188,1.02
0,1.0,5.0,1.2271063327789307,0.98
0,1.0,5.0,1.230940341949463,1.0
0,1.0,5.0,1.2352333068847656,0.98
0,1.0,5.0,1.2389333248138428,1.0
0,1.0,5.0,1.2430815696716309,0.98
0,1.0,5.0,1.24709153175354,1.0
0,1.0,5.0,1.2511675357818604,1.0
0,1.0,5.0,1.2550408840179443,0.98
0,1.0,5.0,1.2590007781982422,1.01
0,1.0,5.0,1.263153076171875,1.0
0,1.0,5.0,1.2671260833740234,1.0
0,1.0,5.0,1.2711799144744873,1.0
0,1.0,5.0,1.275223731994629,1.02
0,1.0,5.0,1.2790696620941162,1.01
0,1.0,5.0,1.283440351486206,1.01
0,1.0,5.0,1.2868945598602295,1.0
0,1.0,5.0,1.290872573852539,1.0
0,1.0,5.0,1.2948923110961914,1.03
0,1.0,5.0,1.2989225387573242,1.0
0,1.0,5.0,1.3028407096862793,1.02
0,1.0,5.0,1.306929588317871,0.99
0,1.0,5.0,1.3112306594848633,1.01
0,1.0,5.0,1.31541109085083,0.97
0,1.0,5.0,1.3192899227142334,1.0
0,1.0,5.0,1.323073387145996,1.01
0,1.0,5.0,1.3272407054901123,0.97
0,1.0,5.0,1.331505537033081,1.01
0,1.0,5.0,1.3355069160461426,1.0
0,1.0,5.0,1.339486837387085,1.01
0,1.0,5.0,1.3430216312408447,1.01
0,1.0,5.0,1.346982479095459,0.97
0,1.0,5.0,1.3514738082885742,1.01
0,1.0,5.0,1.3549280166625977,1.0
0,1.0,5.0,1.3591580390930176,1.01
0,1.0,5.0,1.3634939193725586,0.99
0,1.0,5.0,1.36714768409729,0.9500000000000001
0,1.0,5.0,1.3709681034088135,0.99
0,1.0,5.0,1.3751554489135742,1.01
0,1.0,5.0,1.3794879913330078,1.01
0,1.0,5.0,1.3832623958587646,0.98
0,1.0,5.0,1.387096643447876,1.01
0,1.0,5.0,1.391089677810669,1.01
0,1.0,5.0,1.3954122066497803,1.01
0,1.0,5.0,1.3990719318389893,1.0
0,1.0,5.0,1.4028949737548828,1.0
0,1.0,5.0,1.4069361686706543,0.99
0,1.0,5.0,1.4110324382781982,0.98
0,1.0,5.0,1.4150605201721191,1.0
0,1.0,5.0,1.4192233085632324,1.01
0,1.0,5.0,1.4234111309051514,0.99
0,1.0,5.0,1.4271867275238037,1.01
0,1.0,5.0,1.4314866065979004,1.02
0,1.0,5.0,1.4354472160339355,1.01
0,1.0,5.0,1.4394869804382324,1.0
0,1.0,5.0,1.4431219100952148,1.0
0,1.0,5.0,1.4471399784088135,1.0
0,1.0,5.0,1.4515509605407715,1.01
0,1.0,5.0,1.4550490379333496,0.98
0,1.0,5.0,1.4589831829071045,0.98
0,1.0,5.0,1.4630565643310547,1.01
0,1.0,5.0,1.4669458866119385,1.01
0,1.0,5.0,1.4710323810577393,1.02
0,1.0,5.0,1.4750862121582031,1.01
0,1.0,5.0,1.4789924621582031,0.97
0,1.0,5.0,1.4828758239746094,1.01
0,1.0,5.0,1.4869239330291748,1.0
0,1.0,5.0,1.4914398193359375,1.01
0,1.0,5.0,1.4949491024017334,1.0
0,1.0,5.0,1.498880386352539,1.02
0,1.0,5.0,1.5028314590454102,1.01
0,1.0,5.0,1.5068714618682861,1.0
0,1.0,5.0,1.510941505432129,1.01
0,1.0,5.0,1.515169382095337,1.02
0,1.0,5.0,1.5192337036132812,0.99
0,1.0,5.0,1.5230803489685059,0.99
0,1.0,5.0,1.5271553993225098,0.9500000000000001
0,1.0,5.0,1.5314767360687256,0.99
0,1.0,5.0,1.5349953174591064,0.98
0,1.0,5.0,1.5391061305999756,0.99
0,1.0,5.0,1.5430049896240234,0.98
0,1.0,5.0,1.5471141338348389,1.01
0,1.0,5.0,1.5514726638793945,1.01
0,1.0,5.0,1.5550336837768555,1.0
0,1.0,5.0,1.5594134330749512,1.0
0,1.0,5.0,1.5634510517120361,1.01
0,1.0,5.0,1.5667955875396729,1.0
0,1.0,5.0,1.5708701610565186,1.0
0,1.0,5.0,1.5749495029449463,0.97
0,1.0,5.0,1.5789344310760498,1.0
0,1.0,5.0,1.5831010341644287,1.01
0,1.0,5.0,1.5869512557983398,1.0
0,1.0,5.0,1.5913593769073486,1.0
0,1.0,5.0,1.5953822135925293,1.01
0,1.0,5.0,1.5990562438964844,1.01
0,1.0,5.0,1.6028006076812744,1.02
0,1.0,5.0,1.606816291809082,0.99
0,1.0,5.0,1.6112451553344727,1.03
0,1.0,5.0,1.6153359413146973,1.0
0,1.0,5.0,1.619185209274292,1.03
0,1.0,5.0,1.6231393814086914,1.0
0,1.0,5.0,1.6272265911102295,1.0
0,1.0,5.0,1.6313605308532715,0.99
0,1.0,5.0,1.6353561878204346,1.0
0,1.0,5.0,1.6393656730651855,1.0
0,1.0,5.0,1.6431281566619873,1.0
0,1.0,5.0,1.6473662853240967,1.02
0,1.0,5.0,1.6511940956115723,0.96
0,1.0,5.0,1.655181646347046,1.0
0,1.0,5.0,1.6596348285675049,0.99
0,1.0,5.0,1.6645731925964355,1.0
0,1.0,5.0,1.6690881252288818,0.98
0,1.0,5.0,1.672987461090088,1.01
0,1.0,5.0,1.6770305633544922,0.99
0,1.0,5.0,1.6810660362243652,0.99
0,1.0,5.0,1.6854503154754639,1.0
0,1.0,5.0,1.689054250717163,0.99
0,1.0,5.0,1.6929781436920166,1.01
0,1.0,5.0,1.6968507766723633,0.99
0,1.0,5.0,1.7009339332580566,0.99
0,1.0,5.0,1.7048382759094238,1.0
0,1.0,5.0,1.7091028690338135,0.99
0,1.0,5.0,1.7129533290863037,1.0
0,1.0,5.0,1.717104434967041,1.0
0,1.0,5.0,1.7210032939910889,1.0
0,1.0,5.0,1.7250356674194336,1.0
0,1.0,5.0,1.7290422916412354,1.0
0,1.0,5.0,1.7329485416412354,1.01
0,1.0,5.0,1.7369084358215332,0.96
0,1.0,5.0,1.7409100532531738,1.0
0,1.0,5.0,1.7449219226837158,1.02
0,1.0,5.0,1.7489418983459473,0.99
0,1.0,5.0,1.7529466152191162,0.99
0,1.0,5.0,1.757359504699707,1.01
0,1.0,5.0,1.7613847255706787,1.0
0,1.0,5.0,1.7653377056121826,1.0
0,1.0,5.0,1.7690701484680176,1.0
0,1.0,5.0,1.7733392715454102,0.98
0,1.0,5.0,1.7771885395050049,1.02
0,1.0,5.0,1.7810399532318115,0.98
0,1.0,5.0,1.7853095531463623,1.01
0,1.0,5.0,1.7888615131378174,0.97
0,1.0,5.0,1.792785406112671,1.0
0,1.0,5.0,1.7968370914459229,1.03
0,1.0,5.0,1.800879955291748,0.99
0,1.0,5.0,1.8047826290130615,0.97
0,1.0,5.0,1.8088436126708984,0.98
0,1.0,5.0,1.812981128692627,1.0
0,1.0,5.0,1.816938877105713,1.0
0,1.0,5.0,1.8209729194641113,1.01
0,1.0,5.0,1.82496976852417,1.01
0,1.0,5.0,1.8293101787567139,1.0
0,1.0,5.0,1.8333659172058105,1.0
0,1.0,5.0,1.837360143661499,1.0
0,1.0,5.0,1.8410890102386475,0.99
0,1.0,5.0,1.8448739051818848,1.02
0,1.0,5.0,1.8489534854888916,1.0
0,1.0,5.0,1.8529982566833496,1.0
0,1.0,5.0,1.8576734066009521,1.01
0,1.0,5.0,1.8625872135162354,1.0
0,1.0,5.0,1.867537260055542,1.0
0,1.0,5.0,1.8714978694915771,0.98
0,1.0,5.0,1.8755486011505127,1.03
0,1.0,5.0,1.87906813621521,1.01
0,1.0,5.0,1.8834936618804932,1.0
0,1.0,5.0,1.8875162601470947,1.01
0,1.0,5.0,1.891526460647583,1.01
0,1.0,5.0,1.8955333232879639,1.01
0,1.0,5.0,1.8995285034179688,1.01
0,1.0,5.0,1.9028041362762451,0.93
0,1.0,5.0,1.9068491458892822,0.98
0,1.0,5.0,1.9113073348999023,0.98
0,1.0,5.0,1.9150831699371338,1.0
0,1.0,5.0,1.9190044403076172,1.02
0,1.0,5.0,1.9230585098266602,0.99
0,1.0,5.0,1.9270431995391846,1.0
0,1.0,5.0,1.9312818050384521,0.99
0,1.0,5.0,1.9350535869598389,1.0
0,1.0,5.0,1.9389595985412598,0.99
0,1.0,5.0,1.9435608386993408,1.01
0,1.0,5.0,1.9478516578674316,0.96
0,1.0,5.0,1.9519281387329102,1.02
0,1.0,5.0,1.9560480117797852,1.0
0,1.0,5.0,1.9603297710418701,1.02
0,1.0,5.0,1.964092493057251,1.01
0,1.0,5.0,1.9681580066680908,1.01
0,1.0,5.0,1.971888542175293,1.0
0,1.0,5.0,1.9758720397949219,1.0
0,1.0,5.0,1.9799485206604004,1.04
0,1.0,5.0,1.9839794635772705,0.9400000000000001
0,1.0,5.0,1.9880588054656982,1.0
0,1.0,5.0,1.9919261932373047,0.99
0,1.0,5.0,1.9959256649017334,0.99
0,1.0,5.0,1.9999876022338867,1.01
1,1.0,7.5,5.4836273193359375e-06,0.16
1,1.0,7.5,0.006840229034423828,0.03
1,1.0,7.5,0.01084446907043457,-0.08
1,1.0,7.5,0.014832258224487305,-0.09
1,1.0,7.5,0.018841981887817383,-0.01
1,1.0,7.5,0.022904157638549805,0.16
1,1.0,7.5,0.026893138885498047,0.19
1,1.0,7.5,0.030977964401245117,0.0
1,1.0,7.5,0.03512239456176758,-0.05
1,1.0,7.5,0.03909564018249512,0.05
1,1.0,7.5,0.043320417404174805,0.01
1,1.0,7.5,0.04709625244140625,0.04
1,1.0,7.5,0.05128169059753418,0.0
1,1.0,7.5,0.055268287658691406,0.0
1,1.0,7.5,0.05920767784118652,0.1
1,1.0,7.5,0.06324958801269531,0.18
1,1.0,7.5,0.06726670265197754,0.05
1,1.0,7.5,0.07077813148498535,0.06
1,1.0,7.5,0.07462048530578613,0.28
1,1.0,7.5,0.07868146896362305,0.16
1,1.0,7.5,0.08277511596679688,0.07
1,1.0,7.5,0.08722519874572754,0.01
1,1.0,7.5,0.09083271026611328,0.05
1,1.0,7.5,0.09491848945617676,0.05
1,1.0,7.5,0.09882855415344238,-0.05
1,1.0,7.5,0.10283446311950684,-0.06
1,1.0,7.5,0.10685253143310547,0.1
1,1.0,7.5,0.1110687255859375,0.15
1,1.0,7.5,0.11493325233459473,0.07
1,1.0,7.5,0.11880278587341309,0.08
1,1.0,7.5,0.12280774116516113,0.1
1,1.0,7.5,0.12700939178466797,0.06
1,1.0,7.5,0.13117432594299316,0.23
1,1.0,7.5,0.1349475383758545,0.06
1,1.0,7.5,0.13901972770690918,0.08
1,1.0,7.5,0.14317727088928223,0.07
1,1.0,7.5,0.14722371101379395,-0.04
1,1.0,7.5,0.15125393867492676,0.06
1,1.0,7.5,0.1549830436706543,0.1
1,1.0,7.5,0.15882515907287598,0.03
1,1.0,7.5,0.16284775733947754,0.08
1,1.0,7.5,0.16730856895446777,0.04
1,1.0,7.5,0.17133450508117676,0.02
1,1.0,7.5,0.17470264434814453,-0.04
1,1.0,7.5,0.17881345748901367,0.13
1,1.0,7.5,0.1831526756286621,0.11
1,1.0,7.5,0.18680882453918457,0.2
1,1.0,7.5,0.19076061248779297,0.03
1,1.0,7.5,0.1947166919708252,0.05
1,1.0,7.5,0.1986370086669922,-0.03
1,1.0,7.5,0.2025761604309082,0.0
1,1.0,7.5,0.20662975311279297,0.08
1,1.0,7.5,0.21067142486572266,0.1
1,1.0,7.5,0.21462106704711914,0.23
1,1.0,7.5,0.21882343292236328,0.03
1,1.0,7.5,0.2227494716644287,0.09
1,1.0,7.5,0.2271885871887207,0.07
1,1.0,7.5,0.23111724853515625,0.26
1,1.0,7.5,0.23525428771972656,0.2
1,1.0,7.5,0.2389075756072998,0.09
1,1.0,7.5,0.2428607940673828,0.13
1,1.0,7.5,0.24729585647583008,0.02
1,1.0,7.5,0.25127434730529785,0.1
1,1.0,7.5,0.25522899627685547,0.0
1,1.0,7.5,0.2586784362792969,0.04
1,1.0,7.5,0.2625608444213867,0.04
1,1.0,7.5,0.2667365074157715,0.11
1,1.0,7.5,0.2708475589752197,0.1
1,1.0,7.5,0.27478647232055664,0.04
1,1.0,7.5,0.2786071300506592,0.0
1,1.0,7.5,0.28272223472595215,0.21
1,1.0,7.5,0.28678297996520996,0.03
1,1.0,7.5,0.2908360958099365,0.16
1,1.0,7.5,0.2948415279388428,0.18
1,1.0,7.5,0.2988467216491699,0.2
1,1.0,7.5,0.30310511589050293,0.05
1,1.0,7.5,0.3070833683013916,-0.01
1,1.0,7.5,0.3113734722137451,0.04
1,1.0,7.5,0.3157360553741455,0.06
1,1.0,7.5,0.31969404220581055,0.08
1,1.0,7.5,0.32416844367980957,0.05
1,1.0,7.5,0.3283512592315674,0.02
1,1.0,7.5,0.3323352336883545,0.05
1,1.0,7.5,0.33590197563171387,0.01
1,1.0,7.5,0.34006357192993164,0.12
1,1.0,7.5,0.3443481922149658,0.17
1,1.0,7.5,0.34807753562927246,0.06
1,1.0,7.5,0.3520162105560303,0.07
1,1.0,7.5,0.3563833236694336,0.14
1,1.0,7.5,0.3597888946533203,0.04
1,1.0,7.5,0.36409497261047363,0.09
1,1.0,7.5,0.36835312843322754,0.06
1,1.0,7.5,0.3724074363708496,0.03
1,1.0,7.5,0.376845121383667,0.16
1,1.0,7.5,0.3806767463684082,0.08
1,1.0,7.5,0.3849942684173584,0.03
1,1.0,7.5,0.38909459114074707,0.1
1,1.0,7.5,0.39336466789245605,-0.01
1,1.0,7.5,0.3981010913848877,0.14
1,1.0,7.5,0.40195703506469727,0.12
1,1.0,7.5,0.40612030029296875,0.02
1,1.0,7.5,0.41031312942504883,0.13
1,1.0,7.5,0.4144301414489746,0.31
1,1.0,7.5,0.41939330101013184,0.0
1,1.0,7.5,0.4230799674987793,0.09
1,1.0,7.5,0.4273693561553955,0.02
1,1.0,7.5,0.43093180656433105,0.14
1,1.0,7.5,0.435016393661499,0.14
1,1.0,7.5,0.43881988525390625,-0.04
1,1.0,7.5,0.4434537887573242,0.07
1,1.0,7.5,0.44800496101379395,0.07
1,1.0,7.5,0.452150821685791,-0.03
1,1.0,7.5,0.4563894271850586,0.11
1,1.0,7.5,0.4604179859161377,0.07
