exp,Kp,u,t,i
15,1.0975609756097562,7.777777777777778,0.010766267776489258,-0.01
15,1.0975609756097562,7.777777777777778,0.014775276184082031,0.0
15,1.0975609756097562,7.777777777777778,0.018827199935913086,0.11
15,1.0975609756097562,7.777777777777778,0.0229184627532959,0.06
15,1.0975609756097562,7.777777777777778,0.02670574188232422,-0.01
15,1.0975609756097562,7.777777777777778,0.030788421630859375,0.0
15,1.0975609756097562,7.777777777777778,0.03482413291931152,-0.14
15,1.0975609756097562,7.777777777777778,0.038945913314819336,-0.01
15,1.0975609756097562,7.777777777777778,0.04314565658569336,-0.03
15,1.0975609756097562,7.777777777777778,0.04730510711669922,0.04
15,1.0975609756097562,7.777777777777778,0.05126786231994629,-0.05
15,1.0975609756097562,7.777777777777778,0.05466508865356445,-0.09
15,1.0975609756097562,7.777777777777778,0.05924654006958008,-0.05
15,1.0975609756097562,7.777777777777778,0.06265759468078613,0.08
15,1.0975609756097562,7.777777777777778,0.06724095344543457,-0.03
15,1.0975609756097562,7.777777777777778,0.07072043418884277,0.06
15,1.0975609756097562,7.777777777777778,0.07491612434387207,0.01
15,1.0975609756097562,7.777777777777778,0.07895445823669434,-0.05
15,1.0975609756097562,7.777777777777778,0.08284211158752441,-0.14
15,1.0975609756097562,7.777777777777778,0.08661293983459473,-0.04
15,1.0975609756097562,7.777777777777778,0.09059953689575195,0.04
15,1.0975609756097562,7.777777777777778,0.09504938125610352,-0.06
15,1.0975609756097562,7.777777777777778,0.09905076026916504,-0.04
15,1.0975609756097562,7.777777777777778,0.10280442237854004,0.01
15,1.0975609756097562,7.777777777777778,0.1066744327545166,0.0
15,1.0975609756097562,7.777777777777778,0.11087775230407715,0.01
15,1.0975609756097562,7.777777777777778,0.114959716796875,-0.07
15,1.0975609756097562,7.777777777777778,0.11884379386901855,0.12
15,1.0975609756097562,7.777777777777778,0.12285304069519043,0.1
15,1.0975609756097562,7.777777777777778,0.12685775756835938,0.04
15,1.0975609756097562,7.777777777777778,0.1309499740600586,0.02
15,1.0975609756097562,7.777777777777778,0.13495182991027832,0.03
15,1.0975609756097562,7.777777777777778,0.1387310028076172,0.04
15,1.0975609756097562,7.777777777777778,0.1426396369934082,-0.06
15,1.0975609756097562,7.777777777777778,0.1466693878173828,-0.07
15,1.0975609756097562,7.777777777777778,0.1508474349975586,-0.01
15,1.0975609756097562,7.777777777777778,0.1548173427581787,-0.03
15,1.0975609756097562,7.777777777777778,0.15870070457458496,-0.04
15,1.0975609756097562,7.777777777777778,0.16266369819641113,-0.02
15,1.0975609756097562,7.777777777777778,0.16676068305969238,-0.04
15,1.0975609756097562,7.777777777777778,0.1707777976989746,0.0
15,1.0975609756097562,7.777777777777778,0.17479157447814941,-0.06
15,1.0975609756097562,7.777777777777778,0.17882323265075684,0.05
15,1.0975609756097562,7.777777777777778,0.18296480178833008,0.02
15,1.0975609756097562,7.777777777777778,0.18684768676757812,0.0
15,1.0975609756097562,7.777777777777778,0.1906297206878662,-0.07
15,1.0975609756097562,7.777777777777778,0.1950230598449707,-0.1
15,1.0975609756097562,7.777777777777778,0.19908881187438965,0.06
15,1.0975609756097562,7.777777777777778,0.20269155502319336,-0.04
15,1.0975609756097562,7.777777777777778,0.2067866325378418,-0.05
15,1.0975609756097562,7.777777777777778,0.2107713222503662,0.02
15,1.0975609756097562,7.777777777777778,0.21477246284484863,0.1
15,1.0975609756097562,7.777777777777778,0.21936941146850586,0.0
15,1.0975609756097562,7.777777777777778,0.2242724895477295,-0.01
15,1.0975609756097562,7.777777777777778,0.2281970977783203,0.05
15,1.0975609756097562,7.777777777777778,0.2322392463684082,-0.06
15,1.0975609756097562,7.777777777777778,0.2357649803161621,0.0
15,1.0975609756097562,7.777777777777778,0.24022626876831055,-0.01
15,1.0975609756097562,7.777777777777778,0.24385571479797363,-0.05
15,1.0975609756097562,7.777777777777778,0.24796271324157715,0.02
15,1.0975609756097562,7.777777777777778,0.2516627311706543,-0.01
15,1.0975609756097562,7.777777777777778,0.2557694911956787,-0.05
15,1.0975609756097562,7.777777777777778,0.2598295211791992,-0.01
15,1.0975609756097562,7.777777777777778,0.2638401985168457,-0.02
15,1.0975609756097562,7.777777777777778,0.2677288055419922,-0.06
15,1.0975609756097562,7.777777777777778,0.2717134952545166,-0.01
15,1.0975609756097562,7.777777777777778,0.27568674087524414,0.04
15,1.0975609756097562,7.777777777777778,0.2798750400543213,-0.09
15,1.0975609756097562,7.777777777777778,0.28377842903137207,0.03
15,1.0975609756097562,7.777777777777778,0.2877795696258545,-0.09
15,1.0975609756097562,7.777777777777778,0.29154491424560547,-0.12
15,1.0975609756097562,7.777777777777778,0.2955942153930664,-0.04
15,1.0975609756097562,7.777777777777778,0.2996354103088379,0.02
15,1.0975609756097562,7.777777777777778,0.3037135601043701,-0.14
15,1.0975609756097562,7.777777777777778,0.30777692794799805,-0.02
15,1.0975609756097562,7.777777777777778,0.3118116855621338,-0.04
15,1.0975609756097562,7.777777777777778,0.31592655181884766,-0.01
15,1.0975609756097562,7.777777777777778,0.3200345039367676,-0.01
15,1.0975609756097562,7.777777777777778,0.3236067295074463,-0.01
