exp,Ki,u,t,i
0,0.0002,5.0,0.5707027912139893,3.37
0,0.0002,5.0,0.5747804641723633,3.4
0,0.0002,5.0,0.5787034034729004,3.47
0,0.0002,5.0,0.5824992656707764,3.52
0,0.0002,5.0,0.5868067741394043,3.5300000000000002
0,0.0002,5.0,0.5908107757568359,3.59
0,0.0002,5.0,0.5948073863983154,3.63
0,0.0002,5.0,0.5988247394561768,3.67
0,0.0002,5.0,0.6028265953063965,3.7
0,0.0002,5.0,0.6067993640899658,3.77
0,0.0002,5.0,0.6108551025390625,3.8000000000000003
0,0.0002,5.0,0.6148033142089844,3.84
0,0.0002,5.0,0.6187548637390137,3.88
0,0.0002,5.0,0.622535228729248,3.92
0,0.0002,5.0,0.6265292167663574,3.93
0,0.0002,5.0,0.6307237148284912,3.98
0,0.0002,5.0,0.6347963809967041,4.0
0,0.0002,5.0,0.6388003826141357,4.04
0,0.0002,5.0,0.6428241729736328,4.0600000000000005
0,0.0002,5.0,0.6468100547790527,4.1
0,0.0002,5.0,0.6508162021636963,4.12
0,0.0002,5.0,0.6548128128051758,4.14
0,0.0002,5.0,0.6588053703308105,4.18
0,0.0002,5.0,0.6628146171569824,4.19
0,0.0002,5.0,0.6668035984039307,4.23
0,0.0002,5.0,0.6708335876464844,4.25
0,0.0002,5.0,0.6747522354125977,4.2700000000000005
0,0.0002,5.0,0.6787004470825195,4.29
0,0.0002,5.0,0.6826698780059814,4.3100000000000005
0,0.0002,5.0,0.6868362426757812,4.34
0,0.0002,5.0,0.6908018589019775,4.36
0,0.0002,5.0,0.694800615310669,4.37
0,0.0002,5.0,0.6988167762756348,4.4
0,0.0002,5.0,0.7028062343597412,4.41
0,0.0002,5.0,0.7067892551422119,4.43
0,0.0002,5.0,0.7107796669006348,4.44
0,0.0002,5.0,0.7147927284240723,4.48
0,0.0002,5.0,0.7187168598175049,4.48
0,0.0002,5.0,0.7225885391235352,4.49
0,0.0002,5.0,0.7264978885650635,4.5200000000000005
0,0.0002,5.0,0.730571985244751,4.53
0,0.0002,5.0,0.734642744064331,4.54
0,0.0002,5.0,0.7386589050292969,4.5600000000000005
0,0.0002,5.0,0.7426848411560059,4.57
0,0.0002,5.0,0.7466740608215332,4.57
0,0.0002,5.0,0.7506587505340576,4.59
0,0.0002,5.0,0.7546770572662354,4.61
0,0.0002,5.0,0.7587156295776367,4.61
0,0.0002,5.0,0.7627508640289307,4.62
0,0.0002,5.0,0.7667160034179688,4.65
0,0.0002,5.0,0.7705519199371338,4.65
0,0.0002,5.0,0.7743754386901855,4.66
0,0.0002,5.0,0.7783992290496826,4.67
0,0.0002,5.0,0.7824265956878662,4.68
0,0.0002,5.0,0.7864336967468262,4.69
0,0.0002,5.0,0.790508508682251,4.7
0,0.0002,5.0,0.794567346572876,4.69
0,0.0002,5.0,0.7987408638000488,4.71
0,0.0002,5.0,0.8027570247650146,4.73
0,0.0002,5.0,0.806739330291748,4.73
0,0.0002,5.0,0.810798168182373,4.74
0,0.0002,5.0,0.8147852420806885,4.74
0,0.0002,5.0,0.8187515735626221,4.74
0,0.0002,5.0,0.8226139545440674,4.76
0,0.0002,5.0,0.8265209197998047,4.78
0,0.0002,5.0,0.8305468559265137,4.78
0,0.0002,5.0,0.8346002101898193,4.78
0,0.0002,5.0,0.8387470245361328,4.78
0,0.0002,5.0,0.842742919921875,4.78
0,0.0002,5.0,0.8467445373535156,4.79
0,0.0002,5.0,0.8506677150726318,4.8100000000000005
0,0.0002,5.0,0.8546643257141113,4.8100000000000005
0,0.0002,5.0,0.858665943145752,4.82
0,0.0002,5.0,0.8627753257751465,4.82
0,0.0002,5.0,0.8668162822723389,4.82
0,0.0002,5.0,0.8707859516143799,4.82
0,0.0002,5.0,0.8747882843017578,4.82
0,0.0002,5.0,0.8787777423858643,4.82
0,0.0002,5.0,0.8826792240142822,4.84
0,0.0002,5.0,0.8866715431213379,4.8500000000000005
0,0.0002,5.0,0.8907370567321777,4.86
0,0.0002,5.0,0.8947525024414062,4.86
0,0.0002,5.0,0.8987531661987305,4.87
0,0.0002,5.0,0.9027466773986816,4.86
0,0.0002,5.0,0.9067866802215576,4.86
0,0.0002,5.0,0.9107306003570557,4.86
0,0.0002,5.0,0.9147896766662598,4.86
0,0.0002,5.0,0.9187431335449219,4.86
0,0.0002,5.0,0.9226250648498535,4.87
0,0.0002,5.0,0.9265198707580566,4.87
0,0.0002,5.0,0.9305603504180908,4.88
0,0.0002,5.0,0.9346427917480469,4.89
0,0.0002,5.0,0.9388227462768555,4.91
0,0.0002,5.0,0.9427850246429443,4.9
0,0.0002,5.0,0.9467322826385498,4.91
0,0.0002,5.0,0.9506998062133789,4.91
0,0.0002,5.0,0.9547519683837891,4.91
0,0.0002,5.0,0.9587721824645996,4.9
0,0.0002,5.0,0.9627959728240967,4.9
0,0.0002,5.0,0.9667947292327881,4.9
0,0.0002,5.0,0.9707634449005127,4.9
0,0.0002,5.0,0.9747574329376221,4.9
0,0.0002,5.0,0.978787899017334,4.9
0,0.0002,5.0,0.9827361106872559,4.9
0,0.0002,5.0,0.986732006072998,4.9
0,0.0002,5.0,0.9905834197998047,4.91
0,0.0002,5.0,0.9945738315582275,4.9
0,0.0002,5.0,0.998638391494751,4.91
0,0.0002,5.0,1.0026347637176514,4.92
0,0.0002,5.0,1.0067498683929443,4.94
0,0.0002,5.0,1.0107128620147705,4.93
0,0.0002,5.0,1.0147173404693604,4.94
0,0.0002,5.0,1.0187256336212158,4.94
0,0.0002,5.0,1.0226411819458008,4.94
0,0.0002,5.0,1.0265040397644043,4.94
0,0.0002,5.0,1.0304830074310303,4.94
0,0.0002,5.0,1.0344562530517578,4.94
0,0.0002,5.0,1.038522481918335,4.95
0,0.0002,5.0,1.042712688446045,4.94
0,0.0002,5.0,1.0465967655181885,4.94
0,0.0002,5.0,1.0504271984100342,4.95
0,0.0002,5.0,1.0542926788330078,4.95
0,0.0002,5.0,1.0572888851165771,4.95
0,0.0002,5.0,1.0606014728546143,4.94
0,0.0002,5.0,1.0646100044250488,4.94
0,0.0002,5.0,1.0686185359954834,4.95
0,0.0002,5.0,1.0726318359375,4.95
0,0.0002,5.0,1.0767667293548584,4.94
0,0.0002,5.0,1.080611228942871,4.94
0,0.0002,5.0,1.0847065448760986,4.94
0,0.0002,5.0,1.0887949466705322,4.94
0,0.0002,5.0,1.09279465675354,4.95
0,0.0002,5.0,1.0967926979064941,4.95
0,0.0002,5.0,1.1007864475250244,4.94
0,0.0002,5.0,1.1047852039337158,4.94
0,0.0002,5.0,1.1087961196899414,4.94
0,0.0002,5.0,1.1127872467041016,4.94
0,0.0002,5.0,1.116783857345581,4.95
0,0.0002,5.0,1.1207661628723145,4.95
0,0.0002,5.0,1.124617576599121,4.94
0,0.0002,5.0,1.1283702850341797,4.95
0,0.0002,5.0,1.1323256492614746,4.95
0,0.0002,5.0,1.1366562843322754,4.95
0,0.0002,5.0,1.1407392024993896,4.95
0,0.0002,5.0,1.1447839736938477,4.96
0,0.0002,5.0,1.148777723312378,4.96
0,0.0002,5.0,1.1527540683746338,4.96
0,0.0002,5.0,1.1567606925964355,4.96
0,0.0002,5.0,1.1607623100280762,4.96
0,0.0002,5.0,1.1647660732269287,4.97
0,0.0002,5.0,1.1687357425689697,4.97
0,0.0002,5.0,1.1727681159973145,4.97
0,0.0002,5.0,1.176772117614746,4.97
0,0.0002,5.0,1.1807630062103271,4.95
0,0.0002,5.0,1.1847634315490723,4.96
0,0.0002,5.0,1.1887197494506836,4.98
0,0.0002,5.0,1.1927587985992432,4.98
0,0.0002,5.0,1.1967065334320068,4.97
0,0.0002,5.0,1.2005774974822998,4.97
0,0.0002,5.0,1.204456090927124,4.97
0,0.0002,5.0,1.2084605693817139,4.97
0,0.0002,5.0,1.212482213973999,4.97
0,0.0002,5.0,1.216446876525879,4.98
0,0.0002,5.0,1.2204797267913818,4.97
0,0.0002,5.0,1.22444748878479,4.98
0,0.0002,5.0,1.2285683155059814,4.97
0,0.0002,5.0,1.2325501441955566,4.97
0,0.0002,5.0,1.2366087436676025,4.97
0,0.0002,5.0,1.2406563758850098,4.98
0,0.0002,5.0,1.2446422576904297,4.97
0,0.0002,5.0,1.2486481666564941,4.98
0,0.0002,5.0,1.2526400089263916,4.99
0,0.0002,5.0,1.256746530532837,4.98
0,0.0002,5.0,1.260751724243164,4.97
0,0.0002,5.0,1.2647335529327393,4.98
0,0.0002,5.0,1.2687370777130127,4.98
0,0.0002,5.0,1.2727336883544922,4.97
0,0.0002,5.0,1.2767634391784668,4.99
0,0.0002,5.0,1.2807562351226807,4.98
0,0.0002,5.0,1.2847349643707275,4.98
0,0.0002,5.0,1.2887287139892578,4.98
0,0.0002,5.0,1.292726993560791,4.97
0,0.0002,5.0,1.29671311378479,4.99
0,0.0002,5.0,1.3007428646087646,4.98
0,0.0002,5.0,1.3047349452972412,4.98
0,0.0002,5.0,1.3087332248687744,4.97
0,0.0002,5.0,1.3127586841583252,4.98
0,0.0002,5.0,1.3165969848632812,4.97
0,0.0002,5.0,1.3206369876861572,4.97
0,0.0002,5.0,1.3244960308074951,4.97
0,0.0002,5.0,1.328503131866455,4.98
0,0.0002,5.0,1.3325819969177246,4.96
0,0.0002,5.0,1.3366291522979736,4.96
0,0.0002,5.0,1.340683937072754,4.97
0,0.0002,5.0,1.3446722030639648,4.98
0,0.0002,5.0,1.3486578464508057,4.98
0,0.0002,5.0,1.352785587310791,4.98
0,0.0002,5.0,1.3567852973937988,4.98
0,0.0002,5.0,1.360827922821045,4.97
0,0.0002,5.0,1.3647902011871338,4.97
0,0.0002,5.0,1.3687069416046143,4.99
0,0.0002,5.0,1.3725712299346924,4.96
0,0.0002,5.0,1.3764686584472656,4.98
0,0.0002,5.0,1.3804562091827393,4.98
0,0.0002,5.0,1.38448166847229,4.97
0,0.0002,5.0,1.3884367942810059,4.98
0,0.0002,5.0,1.3924572467803955,4.97
0,0.0002,5.0,1.3966243267059326,4.98
0,0.0002,5.0,1.4006822109222412,4.97
0,0.0002,5.0,1.4047534465789795,4.97
0,0.0002,5.0,1.4086790084838867,4.97
0,0.0002,5.0,1.4124350547790527,4.98
0,0.0002,5.0,1.4165818691253662,4.98
0,0.0002,5.0,1.4205985069274902,4.98
0,0.0002,5.0,1.4245989322662354,4.98
0,0.0002,5.0,1.4284679889678955,4.98
0,0.0002,5.0,1.4324557781219482,4.97
0,0.0002,5.0,1.4365136623382568,4.98
0,0.0002,5.0,1.4406168460845947,4.98
0,0.0002,5.0,1.444624662399292,4.98
0,0.0002,5.0,1.4486243724822998,4.98
0,0.0002,5.0,1.4526164531707764,4.97
0,0.0002,5.0,1.4566118717193604,4.98
0,0.0002,5.0,1.4606223106384277,4.96
0,0.0002,5.0,1.4647338390350342,4.97
0,0.0002,5.0,1.4687423706054688,4.97
0,0.0002,5.0,1.4727411270141602,4.96
0,0.0002,5.0,1.4767355918884277,4.97
0,0.0002,5.0,1.4806716442108154,4.97
0,0.0002,5.0,1.484687328338623,4.97
0,0.0002,5.0,1.4887385368347168,4.97
0,0.0002,5.0,1.4927334785461426,4.97
0,0.0002,5.0,1.4967961311340332,4.97
1,0.0002,7.5,5.0067901611328125e-06,3.79
1,0.0002,7.5,0.007822275161743164,3.77
1,0.0002,7.5,0.011868000030517578,3.75
1,0.0002,7.5,0.015859603881835938,3.7600000000000002
1,0.0002,7.5,0.01984405517578125,3.79
1,0.0002,7.5,0.0238494873046875,3.79
1,0.0002,7.5,0.02786087989807129,3.77
1,0.0002,7.5,0.03178095817565918,3.84
1,0.0002,7.5,0.035828351974487305,3.79
1,0.0002,7.5,0.03984379768371582,3.77
1,0.0002,7.5,0.04384422302246094,3.8200000000000003
1,0.0002,7.5,0.04784226417541504,3.7800000000000002
1,0.0002,7.5,0.0518651008605957,3.8000000000000003
1,0.0002,7.5,0.055872440338134766,3.79
1,0.0002,7.5,0.05986428260803223,3.75
1,0.0002,7.5,0.0638575553894043,3.79
1,0.0002,7.5,0.06774663925170898,3.7800000000000002
1,0.0002,7.5,0.0716249942779541,3.77
1,0.0002,7.5,0.07544565200805664,3.74
1,0.0002,7.5,0.07941293716430664,3.7800000000000002
1,0.0002,7.5,0.08244132995605469,3.8200000000000003
1,0.0002,7.5,0.08653068542480469,3.7600000000000002
1,0.0002,7.5,0.09044504165649414,3.77
1,0.0002,7.5,0.09444022178649902,3.74
1,0.0002,7.5,0.09846854209899902,3.77
1,0.0002,7.5,0.10244464874267578,3.7800000000000002
1,0.0002,7.5,0.10643839836120605,3.73
1,0.0002,7.5,0.11049103736877441,3.75
1,0.0002,7.5,0.11444544792175293,3.77
1,0.0002,7.5,0.11846113204956055,3.75
1,0.0002,7.5,0.12244391441345215,3.73
1,0.0002,7.5,0.12640905380249023,3.7800000000000002
1,0.0002,7.5,0.12946677207946777,3.73
1,0.0002,7.5,0.13338851928710938,3.77
1,0.0002,7.5,0.13637614250183105,3.74
1,0.0002,7.5,0.13936948776245117,3.75
1,0.0002,7.5,0.14239501953125,3.73
1,0.0002,7.5,0.14540505409240723,3.74
1,0.0002,7.5,0.14837360382080078,3.77
1,0.0002,7.5,0.1513681411743164,3.7600000000000002
1,0.0002,7.5,0.1543745994567871,3.71
1,0.0002,7.5,0.15738320350646973,3.77
1,0.0002,7.5,0.16040754318237305,3.7800000000000002
1,0.0002,7.5,0.1644117832183838,3.73
1,0.0002,7.5,0.16839146614074707,3.77
1,0.0002,7.5,0.17138242721557617,3.7600000000000002
1,0.0002,7.5,0.1743602752685547,3.7600000000000002
1,0.0002,7.5,0.17736005783081055,3.7800000000000002
1,0.0002,7.5,0.18036150932312012,3.7800000000000002
1,0.0002,7.5,0.18341660499572754,3.77
1,0.0002,7.5,0.18735599517822266,3.7800000000000002
1,0.0002,7.5,0.19040346145629883,3.7800000000000002
1,0.0002,7.5,0.19440078735351562,3.7600000000000002
1,0.0002,7.5,0.19836044311523438,3.7800000000000002
1,0.0002,7.5,0.2013545036315918,3.8000000000000003
1,0.0002,7.5,0.20435738563537598,3.7600000000000002
1,0.0002,7.5,0.2073521614074707,3.7800000000000002
1,0.0002,7.5,0.21035528182983398,3.79
1,0.0002,7.5,0.2133784294128418,3.74
1,0.0002,7.5,0.21635818481445312,3.7600000000000002
1,0.0002,7.5,0.21935510635375977,3.72
1,0.0002,7.5,0.22235798835754395,3.7600000000000002
1,0.0002,7.5,0.22538542747497559,3.71
1,0.0002,7.5,0.22849202156066895,3.79
1,0.0002,7.5,0.23247075080871582,3.74
1,0.0002,7.5,0.23639225959777832,3.74
1,0.0002,7.5,0.24033832550048828,3.79
1,0.0002,7.5,0.24348211288452148,3.8000000000000003
1,0.0002,7.5,0.247514009475708,3.79
1,0.0002,7.5,0.2514307498931885,3.77
1,0.0002,7.5,0.2553427219390869,3.7600000000000002
1,0.0002,7.5,0.25836825370788574,3.75
1,0.0002,7.5,0.26133298873901367,3.75
1,0.0002,7.5,0.2643270492553711,3.79
1,0.0002,7.5,0.267366886138916,3.8200000000000003
1,0.0002,7.5,0.2703521251678467,3.77
1,0.0002,7.5,0.2734668254852295,3.81
1,0.0002,7.5,0.2774977684020996,3.7800000000000002
1,0.0002,7.5,0.2815062999725342,3.77
1,0.0002,7.5,0.2855091094970703,3.7800000000000002
1,0.0002,7.5,0.28940439224243164,3.73
1,0.0002,7.5,0.29345226287841797,3.7600000000000002
1,0.0002,7.5,0.297440767288208,3.8000000000000003
1,0.0002,7.5,0.30143284797668457,3.73
1,0.0002,7.5,0.30563902854919434,3.73
1,0.0002,7.5,0.3096482753753662,3.75
1,0.0002,7.5,0.3136734962463379,3.73
1,0.0002,7.5,0.31768155097961426,3.7800000000000002
1,0.0002,7.5,0.32175707817077637,3.71
1,0.0002,7.5,0.32581043243408203,3.74
1,0.0002,7.5,0.3298370838165283,3.7600000000000002
1,0.0002,7.5,0.33383870124816895,3.75
1,0.0002,7.5,0.33783507347106934,3.7800000000000002
1,0.0002,7.5,0.3418614864349365,3.73
1,0.0002,7.5,0.3458380699157715,3.75
1,0.0002,7.5,0.34982919692993164,3.73
1,0.0002,7.5,0.35384321212768555,3.75
1,0.0002,7.5,0.3578605651855469,3.7800000000000002
1,0.0002,7.5,0.3616786003112793,3.74
1,0.0002,7.5,0.3656027317047119,3.74
1,0.0002,7.5,0.36960768699645996,3.77
1,0.0002,7.5,0.37369465827941895,3.71
1,0.0002,7.5,0.37772440910339355,3.73
1,0.0002,7.5,0.3817415237426758,3.75
1,0.0002,7.5,0.38586854934692383,3.73
1,0.0002,7.5,0.38988304138183594,3.74
1,0.0002,7.5,0.39385342597961426,3.67
1,0.0002,7.5,0.3978443145751953,3.7600000000000002
1,0.0002,7.5,0.4018681049346924,3.7800000000000002
1,0.0002,7.5,0.40584850311279297,3.72
1,0.0002,7.5,0.40984153747558594,3.7800000000000002
1,0.0002,7.5,0.41384291648864746,3.7800000000000002
1,0.0002,7.5,0.41781163215637207,3.74
1,0.0002,7.5,0.4218289852142334,3.75
1,0.0002,7.5,0.42584896087646484,3.79
1,0.0002,7.5,0.43003344535827637,3.73
1,0.0002,7.5,0.4338562488555908,3.7
1,0.0002,7.5,0.437852144241333,3.7
1,0.0002,7.5,0.4418056011199951,3.73
1,0.0002,7.5,0.44577455520629883,3.73
1,0.0002,7.5,0.4498624801635742,3.73
1,0.0002,7.5,0.4538404941558838,3.7600000000000002
1,0.0002,7.5,0.4577765464782715,3.79
1,0.0002,7.5,0.46166515350341797,3.75
1,0.0002,7.5,0.46556782722473145,3.74
1,0.0002,7.5,0.4694857597351074,3.72
1,0.0002,7.5,0.47357964515686035,3.75
1,0.0002,7.5,0.47763609886169434,3.7800000000000002
1,0.0002,7.5,0.48169898986816406,3.75
1,0.0002,7.5,0.4857146739959717,3.73
1,0.0002,7.5,0.4896972179412842,3.75
1,0.0002,7.5,0.49370551109313965,3.72
1,0.0002,7.5,0.49783945083618164,3.75
1,0.0002,7.5,0.5018594264984131,3.79
1,0.0002,7.5,0.509810209274292,3.89
1,0.0002,7.5,0.5138285160064697,3.97
1,0.0002,7.5,0.5178260803222656,4.08
1,0.0002,7.5,0.5217840671539307,4.14
1,0.0002,7.5,0.5258221626281738,4.2700000000000005
1,0.0002,7.5,0.5298240184783936,4.3
1,0.0002,7.5,0.5338015556335449,4.32
1,0.0002,7.5,0.5378131866455078,4.42
1,0.0002,7.5,0.541801929473877,4.51
1,0.0002,7.5,0.5458216667175293,4.61
1,0.0002,7.5,0.5498151779174805,4.67
1,0.0002,7.5,0.5538253784179688,4.75
1,0.0002,7.5,0.5577230453491211,4.8100000000000005
1,0.0002,7.5,0.5616631507873535,4.83
1,0.0002,7.5,0.5655698776245117,4.9
1,0.0002,7.5,0.5695281028747559,4.92
1,0.0002,7.5,0.5737755298614502,5.0200000000000005
1,0.0002,7.5,0.5776324272155762,5.05
1,0.0002,7.5,0.581716775894165,5.09
1,0.0002,7.5,0.5857341289520264,5.21
1,0.0002,7.5,0.5897579193115234,5.24
1,0.0002,7.5,0.5938704013824463,5.25
1,0.0002,7.5,0.5978679656982422,5.32
1,0.0002,7.5,0.6018266677856445,5.37
1,0.0002,7.5,0.6057944297790527,5.42
1,0.0002,7.5,0.6097667217254639,5.42
1,0.0002,7.5,0.613825798034668,5.47
1,0.0002,7.5,0.6178231239318848,5.53
1,0.0002,7.5,0.6217427253723145,5.5600000000000005
1,0.0002,7.5,0.625823974609375,5.62
1,0.0002,7.5,0.6298098564147949,5.71
1,0.0002,7.5,0.63387131690979,5.75
1,0.0002,7.5,0.6378152370452881,5.8
1,0.0002,7.5,0.641704797744751,5.8500000000000005
1,0.0002,7.5,0.6457161903381348,5.89
1,0.0002,7.5,0.6497049331665039,5.86
1,0.0002,7.5,0.6536507606506348,5.98
1,0.0002,7.5,0.6577532291412354,5.94
1,0.0002,7.5,0.6616823673248291,6.04
1,0.0002,7.5,0.6655542850494385,6.04
1,0.0002,7.5,0.6694910526275635,6.13
1,0.0002,7.5,0.6735713481903076,6.21
1,0.0002,7.5,0.6776378154754639,6.1000000000000005
1,0.0002,7.5,0.6817033290863037,6.16
1,0.0002,7.5,0.6857244968414307,6.21
1,0.0002,7.5,0.6897017955780029,6.29
1,0.0002,7.5,0.6937334537506104,6.26
1,0.0002,7.5,0.697803258895874,6.38
1,0.0002,7.5,0.701693058013916,6.3
1,0.0002,7.5,0.7056460380554199,6.3500000000000005
1,0.0002,7.5,0.7095754146575928,6.2700000000000005
1,0.0002,7.5,0.7136416435241699,6.49
1,0.0002,7.5,0.7177114486694336,6.46
1,0.0002,7.5,0.7216343879699707,6.5
1,0.0002,7.5,0.7256793975830078,6.55
1,0.0002,7.5,0.7296912670135498,6.57
