exp,Kp,u,t,i
0,1.0,5.0,0.8215091228485107,4.62
0,1.0,5.0,0.8250913619995117,4.5600000000000005
0,1.0,5.0,0.8289098739624023,4.66
0,1.0,5.0,0.8328120708465576,4.65
0,1.0,5.0,0.836942195892334,4.6000000000000005
0,1.0,5.0,0.8410844802856445,4.6000000000000005
0,1.0,5.0,0.8449981212615967,4.61
0,1.0,5.0,0.8490192890167236,4.65
0,1.0,5.0,0.8531494140625,4.63
0,1.0,5.0,0.8572597503662109,4.61
0,1.0,5.0,0.861497163772583,4.59
0,1.0,5.0,0.8652472496032715,4.5600000000000005
0,1.0,5.0,0.8689389228820801,4.62
0,1.0,5.0,0.8734869956970215,4.62
0,1.0,5.0,0.8774423599243164,4.6000000000000005
0,1.0,5.0,0.8815040588378906,4.63
0,1.0,5.0,0.8851041793823242,4.59
0,1.0,5.0,0.8890812397003174,4.63
0,1.0,5.0,0.8931663036346436,4.6000000000000005
0,1.0,5.0,0.8976762294769287,4.59
0,1.0,5.0,0.9025616645812988,4.6000000000000005
0,1.0,5.0,0.9065945148468018,4.59
0,1.0,5.0,0.9102168083190918,4.61
0,1.0,5.0,0.9145655632019043,4.61
0,1.0,5.0,0.9186527729034424,4.5600000000000005
0,1.0,5.0,0.9235570430755615,4.6000000000000005
0,1.0,5.0,0.9268922805786133,4.62
0,1.0,5.0,0.9308733940124512,4.62
0,1.0,5.0,0.935070276260376,4.61
0,1.0,5.0,0.9390428066253662,4.58
0,1.0,5.0,0.9428446292877197,4.61
0,1.0,5.0,0.9470365047454834,4.59
0,1.0,5.0,0.9511613845825195,4.5600000000000005
0,1.0,5.0,0.9551947116851807,4.62
0,1.0,5.0,0.9589848518371582,4.61
0,1.0,5.0,0.9630768299102783,4.61
0,1.0,5.0,0.9670212268829346,4.58
0,1.0,5.0,0.9711036682128906,4.58
0,1.0,5.0,0.97507643699646,4.58
0,1.0,5.0,0.979081392288208,4.63
0,1.0,5.0,0.983081579208374,4.62
0,1.0,5.0,0.9871118068695068,4.58
0,1.0,5.0,0.9910318851470947,4.59
0,1.0,5.0,0.9955770969390869,4.6000000000000005
0,1.0,5.0,0.9994304180145264,4.63
0,1.0,5.0,1.0035264492034912,6.94
0,1.0,5.0,1.0115253925323486,7.2700000000000005
0,1.0,5.0,1.0152595043182373,7.24
0,1.0,5.0,1.0194456577301025,7.26
0,1.0,5.0,1.0231120586395264,7.25
0,1.0,5.0,1.0268006324768066,7.23
0,1.0,5.0,1.0308763980865479,7.2
0,1.0,5.0,1.034973382949829,7.25
0,1.0,5.0,1.0391459465026855,7.3
0,1.0,5.0,1.0431721210479736,7.11
0,1.0,5.0,1.0470895767211914,7.2
0,1.0,5.0,1.0512452125549316,7.25
0,1.0,5.0,1.0556788444519043,7.23
0,1.0,5.0,1.0601625442504883,7.2700000000000005
0,1.0,5.0,1.0639970302581787,7.16
0,1.0,5.0,1.068518877029419,7.25
0,1.0,5.0,1.071805477142334,7.2
0,1.0,5.0,1.0758204460144043,7.2700000000000005
0,1.0,5.0,1.0799610614776611,7.24
0,1.0,5.0,1.0840885639190674,7.22
0,1.0,5.0,1.088017463684082,7.22
0,1.0,5.0,1.0919525623321533,7.18
0,1.0,5.0,1.0959930419921875,7.26
0,1.0,5.0,1.1002423763275146,7.24
0,1.0,5.0,1.1045408248901367,7.24
0,1.0,5.0,1.1080620288848877,7.28
0,1.0,5.0,1.1125319004058838,7.24
0,1.0,5.0,1.1160433292388916,7.3100000000000005
0,1.0,5.0,1.119903802871704,7.2700000000000005
0,1.0,5.0,1.124647855758667,7.24
0,1.0,5.0,1.1288425922393799,7.28
0,1.0,5.0,1.132953405380249,7.24
0,1.0,5.0,1.1370716094970703,7.19
0,1.0,5.0,1.1410267353057861,7.34
0,1.0,5.0,1.145003318786621,7.25
0,1.0,5.0,1.1490697860717773,7.22
0,1.0,5.0,1.1535658836364746,7.2700000000000005
0,1.0,5.0,1.1575648784637451,7.22
0,1.0,5.0,1.161008358001709,7.23
0,1.0,5.0,1.1650514602661133,7.23
0,1.0,5.0,1.169403314590454,7.29
0,1.0,5.0,1.173558235168457,7.25
0,1.0,5.0,1.1771321296691895,7.26
0,1.0,5.0,1.1810522079467773,7.28
0,1.0,5.0,1.1854803562164307,7.21
0,1.0,5.0,1.1891415119171143,7.26
0,1.0,5.0,1.1929824352264404,7.28
0,1.0,5.0,1.1975598335266113,7.29
0,1.0,5.0,1.2010605335235596,7.23
0,1.0,5.0,1.2051634788513184,7.24
0,1.0,5.0,1.2089614868164062,7.17
0,1.0,5.0,1.2130231857299805,7.18
0,1.0,5.0,1.216886281967163,7.18
0,1.0,5.0,1.2208795547485352,7.140000000000001
0,1.0,5.0,1.2249493598937988,7.25
0,1.0,5.0,1.2288575172424316,7.25
0,1.0,5.0,1.2328028678894043,7.26
0,1.0,5.0,1.2369458675384521,7.29
0,1.0,5.0,1.2412123680114746,7.23
0,1.0,5.0,1.2449960708618164,7.25
0,1.0,5.0,1.2490637302398682,7.23
0,1.0,5.0,1.2532823085784912,7.26
0,1.0,5.0,1.2575011253356934,7.22
0,1.0,5.0,1.2616310119628906,7.18
0,1.0,5.0,1.266141653060913,7.22
0,1.0,5.0,1.2698800563812256,7.23
0,1.0,5.0,1.2739181518554688,7.26
0,1.0,5.0,1.2786600589752197,7.23
0,1.0,5.0,1.2836432456970215,7.24
0,1.0,5.0,1.2885565757751465,7.18
0,1.0,5.0,1.2920176982879639,7.23
0,1.0,5.0,1.2960000038146973,7.21
0,1.0,5.0,1.300353765487671,7.23
0,1.0,5.0,1.3045315742492676,7.25
